ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr6_-_30546954_30546957	putative_microexon_000739316	GNL1	ENSG00000204590	chr6	-	30546958	30547111	30546837	30546954	3	2.41892133476538	5.9002262323771495	0.09279885054525823	0.15808591
chr10_+_72859874_72859886	putative_microexon_000740126	MCU	ENSG00000156026	chr10	+	72859348	72859874	72859887	72860422	12	6.786105396999058	10.998354285522845	0.09266111105033714	0.3166667
chr7_-_50782415_50782423	putative_microexon_000695116	GRB10	ENSG00000106070	chr7	-	50782424	50793223	50674659	50782415	8	8.828534750292512	8.066228573809568	0.10089204540682575	0.0012702667
chr12_-_113114094_113114097	putative_microexon_000695410	RASAL1	ENSG00000111344	chr12	-	113114098	113114799	113112279	113114094	3	5.822825975225677	7.538220762487686	0.10083333332019312	0.00061021245
chr10_-_119142252_119142272	putative_microexon_000695894	SFXN4	ENSG00000183605	chr10	-	119142273	119146235	119141320	119142252	20	1.4468261545270766	7.825885158465961	0.10073936165823165	0.00032457043
chrX_+_24701421_24701425	putative_microexon_000695945	POLA1	ENSG00000101868	chrX	+	24699550	24701421	24701426	24703250	4	2.2951542500745283	6.329499951376355	0.10072988475105543	0.0023007428
chr20_+_37812236_37812239	putative_microexon_000696395	CTNNBL1	ENSG00000132792	chr20	+	37803049	37812236	37812240	37840101	3	0.03409065909609487	6.374190780691354	0.10064367898646207	0.00058605167
chr3_-_27296860_27296871	putative_microexon_000698163	NEK10	ENSG00000163491	chr3	-	27296872	27297178	27295691	27296860	11	1.8019356218207956	10.512265424312053	0.1003128494495037	0.0070152585
chr2_+_153934211_153934214	putative_microexon_000639811	GALNT13	ENSG00000144278	chr2	+	153901008	153934211	153934215	153944393	3	3.412318889501659	5.803994485594839	0.11194252899724819	0.00092755374
chr10_+_7857034_7857038	putative_microexon_000640804	TAF3	ENSG00000165632	chr10	+	7824561	7857034	7857039	7963919	4	2.0377875498877156	5.751259154861817	0.11171839098264089	0.0005424902
chr3_+_3045407_3045411	putative_microexon_000640835	CNTN4	ENSG00000144619	chr3	+	3043705	3045407	3045412	3053806	4	1.5091155693598308	8.63153849444745	0.11171264339361511	0.00034988712
chr9_+_36057013_36057025	putative_microexon_000035518	RECK	ENSG00000122707	chr9	+	36052324	36057013	36057026	36058826	12	4.344153166384804	6.425616466753652	0.6058111124161062	0.011423566
chr9_-_96611058_96611085	putative_microexon_000035789	CDC14B	ENSG00000081377	chr9	-	96611086	96619218	96565484	96611058	27	10.540155280328586	6.8048588184335	0.6039692306700043	0.5021598
chr5_+_173955358_173955366	putative_microexon_000036039	CPEB4	ENSG00000113742	chr5	+	173953273	173955358	173955367	173955909	8	10.603103301232856	7.441521981612196	0.6025454558932158	0.00025864603
chr14_+_99892168_99892195	putative_microexon_000037790	EML1	ENSG00000066629	chr14	+	99891228	99892168	99892196	99894628	27	2.5455824092987327	10.078143869438598	0.5924564106748081	0.0067846696
chr2_+_54457307_54457311	putative_microexon_000038190	SPTBN1	ENSG00000115306	chr2	+	54456519	54457307	54457312	54526371	4	0.3182023401376484	5.261870733130751	0.5904770108520578	0.0062328475
chr5_-_9108520_9108538	putative_microexon_000038412	SEMA5A	ENSG00000112902	chr5	-	9108539	9118997	9108288	9108520	18	5.760869199889058	7.353347640591062	0.5891881736867901	0.113913335
chr3_+_121324448_121324454	putative_microexon_000038667	STXBP5L	ENSG00000145087	chr3	+	121318541	121324448	121324455	121381292	6	3.864259172956092	7.461590445554773	0.587850575424977	0.00020403674
chr1_+_201804396_201804400	putative_microexon_000039013	NAV1	ENSG00000134369	chr1	+	201803715	201804396	201804401	201807952	4	4.469661253424639	7.878956672243344	0.5858678171938371	0.000990421
chr3_+_156463924_156463928	putative_microexon_000039166	KCNAB1	ENSG00000169282	chr3	+	156463747	156463924	156463929	156465642	4	1.5570071162061658	7.457057156290918	0.5850172416787413	0.0011601344
chr5_-_145824045_145824050	putative_microexon_001621588	PRELID2	ENSG00000186314	chr5	-	145824051	145835176	145823135	145824045	5	2.1126336289207446	5.261870733130751	0.011436781668687645	0.0002661171
chr8_-_132613288_132613291	putative_microexon_001621590	LRRC6	ENSG00000129295	chr8	-	132613292	132622610	132611364	132613288	3	7.731552601381796	7.417152001970747	0.011436781657313735	0.0010754116
chr1_+_2492464_2492471	putative_microexon_001622963	PLCH2	ENSG00000149527	chr1	+	2491336	2492464	2492472	2494855	7	1.8767141445838926	5.055874557087081	0.011377142944506237	0.0020790703
chr18_+_79343944_79343947	putative_microexon_001623546	ATP9B	ENSG00000166377	chr18	+	79277197	79343944	79343948	79377889	3	4.925571365332395	8.829153191215111	0.011350574744624439	0.0007163802
chr10_+_12828315_12828319	putative_microexon_001624118	CAMK1D	ENSG00000183049	chr10	+	12825691	12828315	12828320	12828768	4	5.173179222363747	6.022857313830849	0.011327586247152167	0.00019494005
chr16_-_89386672_89386675	putative_microexon_001624492	ANKRD11	ENSG00000167522	chr16	-	89386676	89418283	89288671	89386672	3	4.9150186812989425	10.512265424312053	0.011310344891108829	0.001399511
chr1_+_78654860_78654868	putative_microexon_001472722	IFI44	ENSG00000137965	chr1	+	78654280	78654860	78654869	78655013	8	10.038306223471642	10.280213342634111	0.018437500132925132	0.17713559
chr3_-_56441591_56441595	putative_microexon_001474937	ERC2	ENSG00000187672	chr3	-	56441596	56468247	56435148	56441591	4	0.9313945723562944	6.423575571227043	0.018321839090297533	0.00012412554
chr4_+_94541115_94541118	putative_microexon_001418106	PDLIM5	ENSG00000163110	chr4	+	94455385	94541115	94541119	94573350	3	1.535155606339869	6.803731311693258	0.021419540195506407	0.0002203106
chr6_+_80181201_80181205	putative_microexon_001418209	BCKDHB	ENSG00000083123	chr6	+	80171391	80181201	80181206	80200933	4	2.26049683089649	5.7722892249112645	0.021413793259476923	0.00016660828
chr8_+_62437312_62437316	putative_microexon_001418804	NKAIN3	ENSG00000185942	chr8	+	62249128	62437312	62437317	62579538	4	4.7675660449838055	7.335290762570911	0.02137931033463121	5.1474603e-05
chr6_+_29668199_29668215	putative_microexon_001418965	MOG	ENSG00000204655	chr6	+	29667925	29668199	29668216	29671421	16	11.252950252106157	8.394912539714692	0.02136956529727246	0.14855078
chr13_+_30619678_30619696	putative_microexon_001419920	USPL1	ENSG00000132952	chr13	+	30618057	30619678	30619697	30621763	18	5.8787845445100455	10.077444796486047	0.02131720434846757	0.0028912907
chr10_+_38170823_38170827	putative_microexon_001598615	AL117339.5	ENSG00000283930	chr10	+	38161756	38170823	38170828	38177900	4	8.776068023949385	7.3670998856788374	0.012413793243467808	0.0007414755
chr11_+_120593937_120593940	putative_microexon_001600621	GRIK4	ENSG00000149403	chr11	+	120511888	120593937	120593941	120660268	3	6.807370243922125	5.397415546429756	0.012327586235772904	0.0021153612
chr2_+_124868668_124868671	putative_microexon_001370112	CNTNAP5	ENSG00000155052	chr2	+	124865437	124868668	124868672	124869674	3	11.393692657787712	8.623184449984832	0.02428160919393038	0.0028953212
chr2_+_201460589_201460598	putative_microexon_001370273	STRADB	ENSG00000082146	chr2	+	201388076	201460589	201460599	201472954	9	8.419891895561854	10.673586215047393	0.024271186690456577	0.048994023
chr10_-_55465926_55465931	putative_microexon_001371280	PCDH15	ENSG00000150275	chr10	-	55465932	55627624	55166652	55465926	5	7.202699773444146	6.167136290917265	0.024212643805885923	0.00012985687
chr1_-_63497500_63497504	putative_microexon_001372107	ITGB3BP	ENSG00000142856	chr1	-	63497505	63508527	63490219	63497500	4	3.736047075764176	9.114728500896852	0.024160919562463874	0.00067247555
chr16_-_202306_202310	putative_microexon_000789379	LUC7L	ENSG00000007392	chr16	-	202311	206003	193016	202306	4	0.9227107957361477	6.966366250479104	0.08429885074903054	0.00040357697
chr16_+_5508795_5508799	putative_microexon_000790174	RBFOX1	ENSG00000078328	chr16	+	5467255	5508795	5508800	5598901	4	5.760570271242622	5.523385373152382	0.08417241443242963	0.0004159535
chr3_+_121326417_121326423	putative_microexon_000791441	STXBP5L	ENSG00000145087	chr3	+	121318541	121326417	121326424	121381292	6	4.88305837926208	6.376329283056371	0.08397126448375505	0.00023388749
chrX_+_18611063_18611086	putative_microexon_000228779	CDKL5	ENSG00000008086	chrX	+	18609571	18611063	18611087	18613151	23	10.726279759630131	7.757812522698951	0.26544502569503925	0.0017346347
chr1_-_2360927_2360931	putative_microexon_000229427	MORN1	ENSG00000116151	chr1	-	2360932	2372480	2358716	2360927	4	3.502976265705748	5.605291090344844	0.26497701201159723	0.005057932
chr4_+_183268733_183268740	putative_microexon_000229608	WWC2	ENSG00000151718	chr4	+	183265952	183268733	183268741	183268970	7	6.511956502743234	8.94614672301669	0.26482285698210556	0.093765385
chr3_-_43673973_43673976	putative_microexon_000230090	ANO10	ENSG00000160746	chr3	-	43673977	43691516	43605864	43673973	3	1.1388067312487848	7.83461258294636	0.2644770113723192	0.0005044314
chr17_+_30505586_30505590	putative_microexon_000844087	GOSR1	ENSG00000108587	chr17	+	30492754	30505586	30505591	30519938	4	0.7789189270789744	5.348699401624454	0.07590804565242952	0.014877102
chr6_-_143434231_143434244	putative_microexon_000845667	ADAT2	ENSG00000189007	chr6	-	143434245	143438589	143433982	143434231	13	1.4153266420847712	8.39701401588071	0.07567403382153472	0.0033477016
chr8_+_116784337_116784363	putative_microexon_000846982	UTP23	ENSG00000147679	chr8	+	116766792	116784337	116784364	116848887	26	6.198796573799515	8.68006700219329	0.07547938174234473	0.0027981543
chr20_+_37741494_37741499	putative_microexon_000847754	CTNNBL1	ENSG00000132792	chr20	+	37737485	37741494	37741500	37746467	5	1.4258456794446859	5.263432974140084	0.07536206873743956	0.0017245444
chr6_-_149628985_149628992	putative_microexon_000251645	KATNA1	ENSG00000186625	chr6	-	149628993	149632758	149623284	149628985	7	5.7719478017764	10.645794460185435	0.25027428546853897	0.014020741
chrX_-_139798021_139798044	putative_microexon_000252068	ATP11C	ENSG00000101974	chrX	-	139798045	139798272	139797327	139798021	23	10.278260479822565	8.350800645569874	0.25001570626761743	0.24863032
chr17_+_82760417_82760422	putative_microexon_000252111	TBCD	ENSG00000141556	chr17	+	82756216	82760417	82760423	82763964	5	9.155470895680972	8.46099459345687	0.24998850622696095	0.029992525
chr12_-_122894649_122894653	putative_microexon_000252329	VPS37B	ENSG00000139722	chr12	-	122894654	122895951	122871056	122894649	4	8.801157629495359	8.066228573809568	0.249844827796279	0.0006549578
chr16_+_69457783_69457798	putative_microexon_000252333	CYB5B	ENSG00000103018	chr16	+	69424858	69457783	69457799	69462461	15	8.936295317839804	5.630566612446825	0.24984152920740083	0.010536178
chr11_-_10633961_10633967	putative_microexon_000254514	MRVI1	ENSG00000072952	chr11	-	10633968	10693535	10632062	10633961	6	3.6167006442187377	5.397415546429756	0.2484942522554273	0.03239104
chr7_+_33292582_33292587	putative_microexon_000254608	BBS9	ENSG00000122507	chr7	+	33273957	33292582	33292588	33336440	5	1.0525187671280802	6.597473066524099	0.24842528692023808	0.0005739215
chr2_+_232752314_232752318	putative_microexon_000901358	GIGYF2	ENSG00000204120	chr2	+	232747704	232752314	232752319	232787149	4	8.87615751919479	8.394912539714692	0.06787356338196102	0.00077882264
chr1_-_54405129_54405135	putative_microexon_000275153	SSBP3	ENSG00000157216	chr1	-	54405136	54413355	54404931	54405129	6	0.5875195906058478	9.647876939620994	0.23607471162833316	0.00577769
chr6_+_144702269_144702273	putative_microexon_000275677	UTRN	ENSG00000152818	chr6	+	144700244	144702269	144702274	144730356	4	5.500615612125175	9.239162281320693	0.23579884928600306	9.045964e-05
chr11_+_73882330_73882333	putative_microexon_000275948	PAAF1	ENSG00000175575	chr11	+	73878820	73882330	73882334	73887353	3	2.0512423061760727	9.009309850199777	0.2356436774669879	0.000795316
chr15_-_64195629_64195632	putative_microexon_000276027	CSNK1G1	ENSG00000169118	chr15	-	64195633	64203081	64180455	64195629	3	4.218848863121473	9.815130568455933	0.23560919492149554	0.0018735309
chr2_+_109797073_109797076	putative_microexon_000276095	RGPD5	ENSG00000015568	chr2	+	109794538	109797073	109797077	109803431	3	2.833954872838412	8.88432800376615	0.23557471179927902	0.0007904213
chr3_+_35697861_35697865	putative_microexon_000276930	ARPP21	ENSG00000172995	chr3	+	35691006	35697861	35697866	35715438	4	7.154364339462473	5.022257561999079	0.23507471216826475	0.0090745175
chr17_+_45137909_45137912	putative_microexon_000277982	ACBD4	ENSG00000181513	chr17	+	45137831	45137909	45137913	45137922	3	3.082466622263435	5.630566612446825	0.23448275878955877	0.0025863722
chr12_-_26648590_26648604	putative_microexon_000278613	ITPR2	ENSG00000123104	chr12	-	26648605	26653975	26632060	26648590	14	0.4950510662456038	8.591316470156618	0.23410989044574448	0.0036600882
chr18_-_24271617_24271621	putative_microexon_000279600	OSBPL1A	ENSG00000141447	chr18	-	24271622	24280841	24239383	24271617	4	3.215733814295381	5.556995418098153	0.23359195530366408	0.0009368227
chr19_-_18900006_18900009	putative_microexon_000280483	COPE	ENSG00000105669	chr19	-	18900010	18900380	18899948	18900006	3	4.233962919666005	7.405638934806397	0.23309770232098626	0.00619893
chr3_-_64141932_64141952	putative_microexon_000281245	PRICKLE2	ENSG00000163637	chr3	-	64141953	64146829	64099926	64141932	20	6.088013238698543	10.65466266155747	0.23269680829810355	0.0018556612
chr2_+_216087878_216087882	putative_microexon_000281280	TMEM169	ENSG00000163449	chr2	+	216081974	216087878	216087883	216095837	4	6.127845731808018	7.125178410540867	0.23267816122749757	0.0008281052
chr12_-_46807745_46807750	putative_microexon_000281561	SLC38A4	ENSG00000139209	chr12	-	46807751	46832326	46793179	46807745	5	2.1577005526605273	8.726968498338673	0.23251724258753012	0.00042329382
chr10_+_7901892_7901895	putative_microexon_000896493	TAF3	ENSG00000165632	chr10	+	7824561	7901892	7901896	7963919	3	1.2464643747198523	7.8441779914127805	0.06851149487426911	0.015042537
chr5_+_65566083_65566100	putative_microexon_000898449	PPWD1	ENSG00000113593	chr5	+	65563507	65566083	65566101	65569636	17	3.8197551572943165	7.787130031203212	0.06825405410616785	0.00017705787
chr12_-_99716968_99716972	putative_microexon_000255353	ANKS1B	ENSG00000185046	chr12	-	99716973	99984103	99655211	99716968	4	1.7490503031978155	6.7445707142905915	0.24795402265314398	4.9053535e-05
chr20_+_1187872_1187898	putative_microexon_000255701	PSMF1	ENSG00000125818	chr20	+	1186496	1187872	1187899	1189171	26	9.172194187845967	8.623184449984832	0.24774226798500731	0.016991928
chr6_+_38090153_38090157	putative_microexon_000256023	ZFAND3	ENSG00000156639	chr6	+	38061776	38090153	38090158	38116571	4	6.103740283143925	5.8214059118900785	0.24755172454618218	0.00016761693
chr2_-_219244721_219244727	putative_microexon_000257224	GLB1L	ENSG00000163521	chr2	-	219244728	219245228	219243632	219244721	6	0.9587720180170001	5.948253230425176	0.24681034490891635	0.001434208
chr7_+_133359384_133359388	putative_microexon_000258299	EXOC4	ENSG00000131558	chr7	+	133356574	133359384	133359389	133374827	4	4.694973589763485	7.043692012848825	0.24614942442136015	0.00015024113
chr3_+_161106619_161106640	putative_microexon_000258721	NMD3	ENSG00000169251	chr3	+	161104882	161106619	161106641	161221993	21	0.006181214484469063	7.825939338378172	0.24590476081957893	0.008434657
chr9_+_130728775_130728778	putative_microexon_000259010	ABL1	ENSG00000097007	chr9	+	130714456	130728775	130728779	130854066	3	6.292498522944855	7.6352338109199405	0.24571264407198726	0.0035068197
chr12_+_95254711_95254716	putative_microexon_000841380	VEZT	ENSG00000028203	chr12	+	95252072	95254711	95254717	95266356	5	0.18566472550315474	5.871567630683042	0.0763045972187725	5.6651043e-05
chr8_+_94877087_94877091	putative_microexon_000842649	INTS8	ENSG00000164941	chr8	+	94876490	94877087	94877092	94880117	4	7.468972738025693	9.160032747611083	0.0761091954599338	0.0034667759
chr12_+_120471434_120471437	putative_microexon_000843432	DYNLL1	ENSG00000088986	chr12	+	120470105	120471434	120471438	120496415	3	0.024076502175669378	6.436990633260832	0.07600000014812311	0.0005361964
chr14_-_103838913_103838916	putative_microexon_000843751	PPP1R13B	ENSG00000088808	chr14	-	103838917	103847298	103797519	103838913	3	1.122300623537951	10.76634244171575	0.07595402345157645	0.00016839083
chrX_-_46514988_46514991	putative_microexon_000231635	ZNF674	ENSG00000251192	chrX	-	46514992	46528349	46501333	46514988	3	1.1623653266551188	5.85187665072888	0.26341379388374675	0.0006049818
chr5_+_176245749_176245753	putative_microexon_000235095	SIMC1	ENSG00000170085	chr5	+	176238638	176245749	176245754	176295029	4	6.820696363848001	8.266635873354394	0.26102298900121074	4.31122e-05
chr6_+_326603_326617	putative_microexon_001366928	DUSP22	ENSG00000112679	chr6	+	291701	326603	326618	345853	14	7.077190100455048	5.990206571037276	0.024478021899115417	0.00039922947
chr19_+_19880146_19880150	putative_microexon_001368772	ZNF253	ENSG00000256771	chr19	+	19866000	19880146	19880151	19891473	4	4.535650242088996	7.118857136456423	0.024362069060865403	0.00040987838
chr11_+_19788891_19788895	putative_microexon_001413834	NAV2	ENSG00000166833	chr11	+	19351028	19788891	19788896	19832483	4	0.010781030472106603	5.345850323636414	0.021660919586228657	0.00019756876
chr13_-_95892922_95892940	putative_microexon_001414158	UGGT2	ENSG00000102595	chr13	-	95892941	95894561	95890965	95892922	18	4.90193845395879	8.623184449984832	0.02164516137707578	0.0011342533
chr3_+_13618718_13618742	putative_microexon_001416756	FBLN2	ENSG00000163520	chr3	+	13618286	13618718	13618743	13618903	24	9.007977602349754	7.8441779914127805	0.021494791504058714	0.043217618
chr5_+_171396587_171396593	putative_microexon_001594028	NPM1	ENSG00000181163	chr5	+	171392979	171396587	171396594	171400152	6	3.3180223031134153	7.191944577491359	0.012614942583972695	0.0002712741
chr11_+_35727888_35727891	putative_microexon_001597331	TRIM44	ENSG00000166326	chr11	+	35726164	35727888	35727892	35735425	3	0.37637146053508974	6.567542706472879	0.01247126443161704	0.00048304631
chr19_-_5966113_5966118	putative_microexon_001617210	RANBP3	ENSG00000031823	chr19	-	5966119	5978060	5921322	5966113	5	2.815674671419405	8.68006700219329	0.011620689685263768	0.0029853967
chr2_-_195741996_195742019	putative_microexon_001617788	DNAH7	ENSG00000118997	chr2	-	195742020	195756132	195740870	195741996	23	5.588835678719872	10.450581318137896	0.011596858637353786	0.01430698
chr10_+_49989522_49989546	putative_microexon_001617865	AGAP6	ENSG00000204149	chr10	+	49989377	49989522	49989547	49991675	24	9.210695805195252	10.858313101356437	0.011593749995881808	0.31019878
chr9_+_88461198_88461202	putative_microexon_001618580	SPIN1	ENSG00000106723	chr9	+	88448990	88461198	88461203	88462495	4	0.9937390072348594	5.203222573892685	0.011563218341225052	0.0028796785
chr5_-_32299802_32299807	putative_microexon_001468538	MTMR12	ENSG00000150712	chr5	-	32299808	32312757	32274123	32299802	5	1.3450844870744119	6.637252214849824	0.0186609195835685	0.00017759045
chr13_+_75568557_75568574	putative_microexon_000033346	UCHL3	ENSG00000118939	chr13	+	75567313	75568557	75568575	75569459	17	7.343735135293452	9.09183962324402	0.6189513512113056	0.12661517
chr2_-_162512199_162512223	putative_microexon_000033680	KCNH7	ENSG00000184611	chr2	-	162512224	162517729	162504658	162512199	24	5.809551409588161	5.8441327594468815	0.6169427094252266	0.0027158104
chr1_+_40223220_40223246	putative_microexon_000033868	RLF	ENSG00000117000	chr1	+	40222711	40223220	40223247	40231516	26	9.41903326857358	9.49082567084077	0.6158659781188915	0.06858582
chr7_-_96144692_96144697	putative_microexon_000034884	SLC25A13	ENSG00000004864	chr7	-	96144698	96146555	96131882	96144692	5	3.9239962579165146	6.597473066524099	0.6095287360153268	0.00064636715
chr3_-_125356968_125356976	putative_microexon_000635983	ZNF148	ENSG00000163848	chr3	-	125356977	125375101	125323445	125356968	8	4.027040249574341	8.626404483304944	0.11276704534314129	0.06751876
chr10_-_98654427_98654431	putative_microexon_000692910	HPSE2	ENSG00000172987	chr10	-	98654432	98693899	98641941	98654427	4	1.145136155285894	8.375679825370613	0.10130459702126789	0.00032786612
chr1_-_190439186_190439211	putative_microexon_000742780	BRINP3	ENSG00000162670	chr1	-	190439212	190454654	190281751	190439186	25	10.79281764774771	10.450581318137896	0.09220207241602686	0.012609925
chr5_+_131283372_131283395	putative_microexon_000743530	CDC42SE2	ENSG00000158985	chr5	+	131264167	131283372	131283396	131359208	23	10.518447915845528	8.623184449984832	0.09207329830808166	0.0025859652
chr3_+_112334860_112334878	putative_microexon_000744838	CD200	ENSG00000091972	chr3	+	112332702	112334860	112334879	112344961	18	6.32117003450233	7.115619943911519	0.09182795697650421	0.17383432
chrX_+_136396235_136396257	putative_microexon_000745150	ADGRG4	ENSG00000156920	chrX	+	136395494	136396235	136396258	136397880	22	4.382875697270274	6.426422759787817	0.0917684209698468	0.03578972
chr1_+_156787530_156787539	putative_microexon_000745375	PRCC	ENSG00000143294	chr1	+	156787175	156787530	156787540	156794664	9	10.91378531428363	6.7493049962430405	0.09173446313457005	0.0021649306
chr2_+_79419039_79419043	putative_microexon_000782713	CTNNA2	ENSG00000066032	chr2	+	79374014	79419039	79419044	79505053	4	5.1275317021381035	8.138003998683615	0.0853908039025973	0.00038831797
chr2_+_11489038_11489041	putative_microexon_000782792	GREB1	ENSG00000196208	chr2	+	11482382	11489038	11489042	11562462	3	3.9480460550399425	6.431317036752582	0.0853793101723777	0.00014789909
chr12_-_98748865_98748868	putative_microexon_000675241	ANKS1B	ENSG00000185046	chr12	-	98748869	98751354	98735635	98748865	3	4.242085200962931	5.397415546429756	0.10470689776963715	0.00050832925
chr3_+_128262839_128262843	putative_microexon_000675242	EEFSEC	ENSG00000132394	chr3	+	128262225	128262839	128262844	128341232	4	1.8251998165794678	6.282927964392577	0.10470689707850481	0.00026715914
chr5_-_132929160_132929177	putative_microexon_000675432	AFF4	ENSG00000072364	chr5	-	132929178	132932177	132904405	132929160	17	9.093402738434639	6.991226153244384	0.10467027113647075	0.014425904
chr3_-_47148976_47148982	putative_microexon_000676951	SETD2	ENSG00000181555	chr3	-	47148983	47163853	47126664	47148976	6	1.9640363187099272	8.138003998683615	0.10438505737191259	0.0069537982
chr14_+_55665723_55665726	putative_microexon_000651886	KTN1	ENSG00000126777	chr14	+	55661613	55665723	55665727	55667240	3	5.400078528630553	7.135391305642989	0.10941379355405853	0.0010731064
chr8_-_132091190_132091196	putative_microexon_000652157	HHLA1	ENSG00000132297	chr8	-	132091197	132095518	132089600	132091190	6	3.49468509218282	10.645794460185435	0.10936781609612892	0.12064973
chr12_+_133081250_133081272	putative_microexon_000652261	ZNF140	ENSG00000196387	chr12	+	133081073	133081250	133081273	133083486	22	3.4730673193978383	5.605291090344844	0.10934736838098616	0.04304126
chr3_+_113867623_113867626	putative_microexon_000652430	GRAMD1C	ENSG00000178075	chr3	+	113844650	113867623	113867627	113869506	3	1.1247479513879655	6.842372892947194	0.10931609169280307	0.00069266185
chr6_+_25505025_25505039	putative_microexon_000653248	CARMIL1	ENSG00000079691	chr6	+	25500236	25505025	25505040	25509655	14	0.7978561430054308	6.388371321647625	0.10914835157346206	0.0031149345
chrX_-_20140695_20140718	putative_microexon_000654083	EIF1AX	ENSG00000173674	chrX	-	20140719	20141624	20135842	20140695	23	9.410293396648907	10.267441384200065	0.10896858634946488	0.0018513668
chr1_+_70209161_70209164	putative_microexon_000654177	SRSF11	ENSG00000116754	chr1	+	70205781	70209161	70209165	70221614	3	7.087246453646311	6.912617107862591	0.10895402304193905	0.00035339224
chr8_-_124579855_124579858	putative_microexon_000654202	MTSS1	ENSG00000170873	chr8	-	124579859	124585086	124568537	124579855	3	2.2680587899428493	5.39239471440907	0.10894827537396494	0.00088458566
chr1_-_21008702_21008721	putative_microexon_000654971	EIF4G3	ENSG00000075151	chr1	-	21008722	21089137	21002809	21008702	19	3.4640695505832846	8.81899124055749	0.10879144353859306	0.046499927
chr20_+_37832345_37832353	putative_microexon_001406582	CTNNBL1	ENSG00000132792	chr20	+	37803049	37832345	37832354	37840101	8	0.8017825625823989	7.962232301402861	0.02209090917643731	0.0004331386
chr8_-_144402986_144402990	putative_microexon_001409069	CPSF1	ENSG00000071894	chr8	-	144402991	144409014	144401674	144402986	4	5.913357258922447	11.013448855939625	0.02194252874148239	0.15078719
chr19_-_12361605_12361613	putative_microexon_001452767	ZNF442	ENSG00000198342	chr19	-	12361614	12365802	12352071	12361605	8	10.321027758150247	10.077444796486047	0.01949431816121267	0.011778975
chr16_+_477634_477656	putative_microexon_001633370	RAB11FIP3	ENSG00000090565	chr16	+	471390	477634	477657	482524	22	8.584746941122374	11.453291794041155	0.010942105308028036	0.0005650303
chr3_-_75783453_75783474	putative_microexon_001634550	ZNF717	ENSG00000227124	chr3	-	75783475	75785383	75741737	75783453	21	6.984269424577563	9.428638747339246	0.0108941800007843	0.09230177
chr16_-_14586664_14586677	putative_microexon_001577896	PARN	ENSG00000140694	chr16	-	14586678	14593300	14584423	14586664	13	9.521757526126816	7.9221592215723655	0.013325966939005939	0.022688085
chr1_+_240254932_240254935	putative_microexon_001430319	FMN2	ENSG00000155816	chr1	+	240211236	240254932	240254936	240257944	3	3.3312657127190555	10.673586215047393	0.02073563218328181	0.0018464326
chr8_+_66903712_66903716	putative_microexon_000239468	MCMDC2	ENSG00000178460	chr8	+	66901349	66903712	66903717	66905225	4	8.527506596557137	8.159525528108139	0.2581149442141458	0.0012210825
chr4_+_25162475_25162479	putative_microexon_000239899	PI4K2B	ENSG00000038210	chr4	+	25160754	25162475	25162480	25252320	4	4.4701410704266715	8.138003998683615	0.2578448276824971	0.00011505816
chr4_+_174303608_174303631	putative_microexon_000241135	CEP44	ENSG00000164118	chr4	+	174302187	174303608	174303632	174303702	23	9.478214302589825	8.066228573809568	0.25700000078900087	0.008463363
chr17_+_19150397_19150411	putative_microexon_000243248	GRAPL	ENSG00000189152	chr17	+	19138589	19150397	19150412	19158324	14	7.868847766926202	5.4646652333383345	0.25562087921707144	0.0023984632
chr2_+_33245478_33245495	putative_microexon_000296440	LTBP1	ENSG00000049323	chr2	+	33243785	33245478	33245496	33252676	17	7.3213317980698385	10.155128271120882	0.224545946309494	0.47263855
chr1_-_70177688_70177710	putative_microexon_000296501	LRRC40	ENSG00000066557	chr1	-	70177711	70178850	70175983	70177688	22	8.823843930501726	8.272031284837428	0.22451578983301787	0.008525955
chr14_+_32098539_32098542	putative_microexon_000297822	ARHGAP5	ENSG00000100852	chr14	+	32076658	32098539	32098543	32146262	3	0.4232081056525115	7.699789003294772	0.22382183978668596	5.889966e-05
chr8_+_70730037_70730040	putative_microexon_000298083	XKR9	ENSG00000221947	chr8	+	70707154	70730037	70730041	70733795	3	0.9575696751780617	5.084198641852662	0.22367241402188764	0.00031710372
chr2_+_170531144_170531148	putative_microexon_000800723	MYO3B	ENSG00000071909	chr2	+	170519541	170531144	170531149	170542905	4	0.49225304898537625	9.785844687216933	0.08252298858166597	0.051257044
chr6_+_83878746_83878750	putative_microexon_000802536	CYB5R4	ENSG00000065615	chr6	+	83864329	83878746	83878751	83893521	4	0.11294560777091893	6.296680626787054	0.0822356327794139	2.9505385e-05
chr14_+_101784454_101784457	putative_microexon_000803273	PPP2R5C	ENSG00000078304	chr14	+	101762971	101784454	101784458	101856685	3	3.5211225425188326	5.727980971819767	0.08212068988058459	5.2413165e-05
chr15_+_99675333_99675337	putative_microexon_000193118	MEF2A	ENSG00000068305	chr15	+	99674613	99675333	99675338	99675398	4	1.029162628437423	6.934579156800192	0.2933850573722391	0.0036596204
chr5_+_7886703_7886726	putative_microexon_000193850	MTRR	ENSG00000124275	chr5	+	7885855	7886703	7886727	7889094	23	2.4506126176048393	8.626404483304944	0.2927120427591287	0.0014873714
